"","Fecha","Total Mercadona","Total Dia","Total Carrefour","Total Todos","Frescos Mercadona","Frescos Dia","Frescos Carrefour","Frescos Todos","Drogueria Mercadona","Drogueria Dia","Drogueria Carrefour","Drogueria Todos","Bebidas Mercadona","Bebidas Dia","Bebidas Carrefour","Bebidas Todos","Congelados Mercadona","Congelados Dia","Congelados Carrefour","Congelados Todos","Procesados Mercadona","Procesados Dia","Procesados Carrefour","Procesados Todos","KWh"
"45","2021-04-19 00:00:00",3.01144602178937,3.57536527302485,4.09263418347925,3.44182266649357,2.73418591859186,2.47464114832536,1.72507575757576,2.54377239465052,3.77422083704363,4.88954391891892,4.60005550416281,4.44132495625895,2.92815336463224,3.24797139141743,5.33157894736842,4.44132495625895,2.70559322033898,2.27163913595934,2.60715151515152,2.46434929197572,1.80574029126214,1.90342592592593,3.96089032258065,2.69075923036921,"79.03"
"46","2021-04-20 00:00:00",3.00751155115512,3.43582827406765,4.0246740373618,3.34926453632021,2.72037239868565,2.6672374227714,1.80546153846154,2.62777260018639,3.773651359786,4.91528403967538,4.46227777777778,4.22712319494585,2.92995305164319,5.46737051792829,5.24795918367347,4.22712319494585,2.70744801512287,1.97765957446809,2.55300613496932,2.49528586839266,1.80964763061968,2.15381668946648,3.92773487773488,2.62360789360789,"78.58"
"47","2021-04-21 00:00:00",3.00947940691927,3.45057770075101,4.02703464027408,3.35491899004852,2.81106406080347,2.69215909090909,1.76222222222222,2.68486295041577,3.79191117092867,4.93019004524887,4.46164358264081,4.2408852162101,2.924515625,5.51916996047431,5.28850877192982,4.2408852162101,2.41207364341085,1.97444444444444,2.55823170731707,2.32625820568928,1.80435349940688,2.14853994490358,3.93680823680824,2.61713981244672,"79.6"
"48","2021-04-22 00:00:00",3.01132265521797,3.43527330264672,4.05266590822905,3.35807872462815,2.72217534246575,2.69809067131648,1.79626923076923,2.63914294554455,3.78525022341376,4.87920433996383,4.52781767955801,4.24040632054176,2.92769110764431,5.5172373540856,5.1799416909621,4.24040632054176,2.70857954545455,1.96614406779661,2.61524390243902,2.50327586206897,1.80877427184466,2.1478904109589,3.9502806122449,2.63276732249786,"74.41"
"49","2021-04-23 00:00:00",3.00892703862661,3.4439621559633,4.04390429168249,3.35727235405206,2.71882675438596,2.69333914559721,1.75892720306513,2.63226485148515,3.78266875279392,4.89531221719457,4.53035023041475,4.24363677433928,2.92573872472784,5.59617760617761,5.11105263157895,4.24363677433928,2.70846880907372,1.96518828451883,2.62018181818182,2.50245444801715,1.80979393939394,2.16107046070461,3.96510256410256,2.63795561246265,"68.56"
"50","2021-04-24 00:00:00",3.01023935292176,3.44859799713877,4.07799468287125,3.36666994912194,2.72080858085809,2.69853913043478,1.83781609195402,2.64150510994116,3.78339134315038,4.9097277676951,4.54352670349908,4.25002709415218,2.92431677018634,5.59635658914729,5.08767647058824,4.25002709415218,2.70694339622642,1.959875,2.63242424242424,2.5020320855615,1.80979393939394,2.18091275167785,4.04514724711908,2.66997873245427,"57.31"
"51","2021-04-25 00:00:00",3.00909316154609,3.44718313870692,4.06082952815829,3.36192651521365,2.71795929592959,2.68799481417459,1.84274131274131,2.63714594928881,3.78314566577301,4.9276,4.56765193370166,4.26028707052441,2.92590979782271,5.59635658914729,5.08187683284457,4.26028707052441,2.70694339622642,1.9782304526749,2.62036363636364,2.50293176972281,1.80979393939394,2.18873837981408,3.94960102960103,2.63695966029724,"61.09"
"52","2021-04-26 00:00:00",3.01220498432084,3.47093741068877,4.07328647416413,3.37298195242002,2.72002748763057,2.68267764298094,1.80748091603053,2.63279752704791,3.78758805171645,5.02089334548769,4.59056273062731,4.29015596745027,2.93309968847352,5.60300395256917,5.09372434017595,4.29015596745027,2.70846880907372,1.9780658436214,2.61840490797546,2.50294117647059,1.80608958837772,2.18464095744681,3.97365728900256,2.64494915254237,"75.99"
"53","2021-04-27 00:00:00",3.00973151045956,3.44495706926159,4.04432977913176,3.35732671643015,2.71656421514819,2.68738488271069,1.7881679389313,2.63099227202473,3.78108444444444,4.93250912408759,4.57783010156971,4.26083991871754,2.93051242236025,5.60300395256917,5.10554572271386,4.26083991871754,2.70609433962264,1.9780658436214,2.62781818181818,2.50372068230277,1.8104,2.18274300932091,3.89929214929215,2.61902677433064,"77.95"
"54","2021-04-28 00:00:00",3.00857119314436,3.42243822923816,3.9562600896861,3.27516793482438,2.71752876712329,2.62784439685939,1.68752475247525,2.64849413886384,3.77748886910062,4.69172802078822,4.34722109533469,4.25131141045959,2.93504672897196,3.3118901453958,5.44413793103448,4.25131141045959,2.70603773584906,2.43100364963504,2.26046875,2.54908931698774,1.81064242424242,2.15447949526814,3.72929487179487,2.25394157088123,"74.4"
